,date,review,rating,status,length,label,language_score,language,scores,compound,sentiment
6960,2020-08-19,Excellent introduction to programming. I highly recommend it to every beginner.,5,completer,79,pos,"{'language': 'en', 'score': 0.9999951127529557}",en,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7574}",0.7574,pos
6961,2020-08-19,nice,5,completer,4,pos,"{'language': 'pl', 'score': 0.9999970909213726}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
6962,2020-08-19,I love this course,5,completer,18,pos,"{'language': 'en', 'score': 0.9999964984699661}",en,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,pos
6963,2020-08-19,nice,5,completer,4,pos,"{'language': 'pl', 'score': 0.9999957964930287}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
6964,2020-08-19,I loved this course Dr. Chuck helped me a lot in this course to achieve my goal.,5,completer,80,pos,"{'language': 'en', 'score': 0.999996072367649}",en,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.5994}",0.5994,pos
6965,2020-08-19,nice for a beginner in programming field,5,completer,40,pos,"{'language': 'en', 'score': 0.999995019291879}",en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,pos
6966,2020-08-19,ungamma govindh 90,5,completer,18,pos,"{'language': 'id', 'score': 0.9999954593398079}",id,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6967,2020-08-19,nice  learning  ,5,completer,16,pos,"{'language': 'en', 'score': 0.8571402969053388}",en,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
6968,2020-08-19,Best way to start python .,5,completer,26,pos,"{'language': 'en', 'score': 0.9999968691553516}",en,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,pos
6969,2020-08-19,briliant,5,completer,8,pos,"{'language': 'ro', 'score': 0.5884257219065974}",ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6970,2020-08-19,Coursera is nice platform for students,5,completer,38,pos,"{'language': 'en', 'score': 0.9999953774497924}",en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,pos
6971,2020-08-19,It is a great learning experience.,5,completer,34,pos,"{'language': 'en', 'score': 0.9999974764954269}",en,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,pos
6972,2020-08-19,wonderful,5,completer,9,pos,"{'language': 'af', 'score': 0.7168300560028542}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
6973,2020-08-19,one of the best course to learn python.,5,completer,39,pos,"{'language': 'en', 'score': 0.9999969691969741}",en,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,pos
6974,2020-08-19,This course was very helpful to me. I'll be looking forward to learn more about python. Thank you so much for wonderful teaching and support.,5,completer,141,pos,"{'language': 'en', 'score': 0.9999951669491931}",en,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.9104}",0.9104,pos
6975,2020-08-19,"it is a wonderful platform to learn Python , and i really enjoyed it , they taught in a clear and detailed way so that it helped me to understand quickly ",5,completer,154,pos,"{'language': 'en', 'score': 0.9999963577649766}",en,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.8718}",0.8718,pos
6976,2020-08-19,It was a wonderful course about how to program in Python.,5,completer,57,pos,"{'language': 'en', 'score': 0.9999970268154845}",en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.5719}",0.5719,pos
6977,2020-08-19,Awesome,5,completer,7,pos,"{'language': 'af', 'score': 0.999995146592958}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
6978,2020-08-19,the instucture explain in a simply way so i can understand easily,5,completer,65,pos,"{'language': 'en', 'score': 0.9999957644878066}",en,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.3947}",0.3947,pos
6979,2020-08-19,Amazing ,5,completer,8,pos,"{'language': 'tl', 'score': 0.8571405301336307}",tl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,pos
6980,2020-08-19,Best course for beginners.,5,completer,26,pos,"{'language': 'en', 'score': 0.857139648756948}",en,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,pos
6981,2020-08-19,I now understand all the basics of python. The Dr. Chuck is a great instructor. And I enjoyed the this course.,5,completer,110,pos,"{'language': 'en', 'score': 0.999996570946174}",en,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8126}",0.8126,pos
6982,2020-08-19,the best element course I've ever seen. ,5,completer,40,pos,"{'language': 'nl', 'score': 0.857140764774125}",nl,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,pos
6983,2020-08-19,"Excellent course for the newcommers. Indeed, everybody should know at least the basics. This can be done here easily. Thanks Professor Chuck.",5,completer,141,pos,"{'language': 'en', 'score': 0.9999962871774559}",en,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.8402}",0.8402,pos
6984,2020-08-19,prof is lit,5,completer,11,pos,"{'language': 'en', 'score': 0.9999960895996647}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6985,2020-08-19,Really great instructor,5,completer,23,pos,"{'language': 'en', 'score': 0.9999967105498987}",en,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.659}",0.659,pos
6986,2020-08-19,"I already knew a bit of Python, but I was also missing a lot (standard issue for people who are self-taught). While I already had most of the basics, I got a lot from the lesson about loops and the None keyword (and, more importantly, about how they're supposed to be used).",5,completer,274,pos,"{'language': 'en', 'score': 0.9999959885317571}",en,"{'neg': 0.057, 'neu': 0.874, 'pos': 0.069, 'compound': 0.1505}",0.1505,pos
6987,2020-08-19,The right amount of challenge for an intro course. ,5,completer,51,pos,"{'language': 'en', 'score': 0.999996465265404}",en,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",0.0772,pos
6988,2020-08-19,Thank you !!,5,completer,12,pos,"{'language': 'so', 'score': 0.4285701797921906}",so,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4738}",0.4738,pos
6989,2020-08-19,"I truly believe that this is the right platform to start learning python from its very beginning, I learned a lot of things and sir CHARLES is very humble, but I think this course should have topics like 'array, list, dictionaries'. In essence, I have learned a lot about python from its very first beginning.Thank You COURSERA",4,completer,327,pos,"{'language': 'en', 'score': 0.9999970154178995}",en,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.6369}",0.6369,pos
6990,2020-08-19,is very good ,5,completer,13,pos,"{'language': 'af', 'score': 0.9999957332085533}",af,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
6991,2020-08-19,"It was a very good teaching method of the instructor, I enjoyed this learning very much.",5,completer,88,pos,"{'language': 'en', 'score': 0.9999978790465843}",en,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.7574}",0.7574,pos
6992,2020-08-19,Very good course,5,completer,16,pos,"{'language': 'en', 'score': 0.9999958023895632}",en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
6993,2020-08-19,Great Experience and so easy to learn,5,completer,37,pos,"{'language': 'en', 'score': 0.9999965606801564}",en,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.8334}",0.8334,pos
6994,2020-08-19,Excelente,5,completer,9,pos,"{'language': 'ro', 'score': 0.9501112947362875}",ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6995,2020-08-19,nice course,5,completer,11,pos,"{'language': 'fr', 'score': 0.9999953922811193}",fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
6996,2020-08-19,Great introduction to Python Programming!,5,completer,41,pos,"{'language': 'en', 'score': 0.9999971254065532}",en,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.6588}",0.6588,pos
6997,2020-08-19,thanks,5,completer,6,pos,"{'language': 'en', 'score': 0.9999955123722843}",en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
6998,2020-08-19,the content thought in this course  is very helpful . sir thought basic very good i expect more example and problem solving quiz from your side THANK YOU SIR,5,completer,157,pos,"{'language': 'en', 'score': 0.9999954282689965}",en,"{'neg': 0.08, 'neu': 0.596, 'pos': 0.323, 'compound': 0.8383}",0.8383,pos
6999,2020-08-19,Amazing professor and very entertaining lectures! Only problem was that I wish there were MORE practice assignments. I often found myself completely lost during assignments. Overall good introduction course!,3,completer,207,neu,"{'language': 'en', 'score': 0.9999960073323406}",en,"{'neg': 0.134, 'neu': 0.532, 'pos': 0.334, 'compound': 0.8353}",0.8353,pos
7000,2020-08-19,"Good course, but I think people should study each week without rush in order to really learn how to code",4,completer,104,pos,"{'language': 'en', 'score': 0.9999962991772182}",en,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.2382}",0.2382,pos
7001,2020-08-19,Good course,5,completer,11,pos,"{'language': 'en', 'score': 0.9999973025958386}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
7002,2020-08-19,This course has provided the basic of the python now i can move ahead tension freely.,5,completer,85,pos,"{'language': 'en', 'score': 0.999996756775996}",en,"{'neg': 0.126, 'neu': 0.714, 'pos': 0.159, 'compound': 0.1531}",0.1531,pos
7003,2020-08-19,great,5,completer,5,pos,"{'language': 'ro', 'score': 0.9908234541616346}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
7004,2020-08-19,Good experience,5,completer,15,pos,"{'language': 'en', 'score': 0.8571411132594343}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
7005,2020-08-19,"The way the course has been made and taught is amazing! It introduces is a course TRULY designed for absolute beginners. I enjoyed the course and Dr. Chuck is simply amazing. If you have a background in any other coding language, the concepts of this course feel like a summer breeze, with a few python specific syntax here and there. Overall I enjoyed the course and managed to finish it way ahead of schedule. Thank you Dr. Chuck!",5,completer,432,pos,"{'language': 'en', 'score': 0.999997593407874}",en,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9733}",0.9733,pos
7006,2020-08-18,good teaching ,5,completer,14,pos,"{'language': 'en', 'score': 0.9999968683786746}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
7007,2020-08-18,It's a very grateful course. I loved so much on working on this. Thanks!,5,completer,72,pos,"{'language': 'en', 'score': 0.9999958412290133}",en,"{'neg': 0.0, 'neu': 0.447, 'pos': 0.553, 'compound': 0.9027}",0.9027,pos
7008,2020-08-18,very good,5,completer,9,pos,"{'language': 'af', 'score': 0.9999962503812401}",af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
7009,2020-08-18,very insightful course,4,completer,22,pos,"{'language': 'en', 'score': 0.9999940745533518}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7010,2020-08-18,Very good structured introduction!,5,completer,34,pos,"{'language': 'en', 'score': 0.9999958102894899}",en,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.54}",0.54,pos
7011,2020-08-18,"Before taking this class, all I know about python is 'P-Y-T-H-O-N'. After taking this class, I can say that,'i can able to write some little programs using python'. I want to thank the instructor for this course and he is good teacher.",5,completer,235,pos,"{'language': 'en', 'score': 0.9999971781926968}",en,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6908}",0.6908,pos
7012,2020-08-18,it was quite good ,4,completer,18,pos,"{'language': 'en', 'score': 0.4285722978807105}",en,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
7013,2020-08-18,Useful,5,completer,6,pos,"{'language': 'sw', 'score': 0.8571389074877439}",sw,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
7014,2020-08-18,I had never done coding in my life. For me it was useful. I learnt something new. Will surely go for next courses related to this course. Thanks.,5,completer,145,pos,"{'language': 'en', 'score': 0.9999975637159457}",en,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8271}",0.8271,pos
7015,2020-08-18,A place which teaches the python basics really well.,4,completer,52,pos,"{'language': 'en', 'score': 0.9999960109392243}",en,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.3384}",0.3384,pos
7016,2020-08-18,awesome,5,completer,7,pos,"{'language': 'af', 'score': 0.999994565096962}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
7017,2020-08-18,very useful course,5,completer,18,pos,"{'language': 'en', 'score': 0.8571412694808866}",en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
7018,2020-08-18,very good,4,completer,9,pos,"{'language': 'af', 'score': 0.9999960136052696}",af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
7019,2020-08-18,It was easy and worth it.,5,completer,25,pos,"{'language': 'en', 'score': 0.9999984794311071}",en,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.5859}",0.5859,pos
7020,2020-08-18,excillent experience to learn python from basics,4,completer,48,pos,"{'language': 'en', 'score': 0.9999960420406395}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7021,2020-08-18,Great,4,completer,5,pos,"{'language': 'en', 'score': 0.9999934279076803}",en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
7022,2020-08-18,good!,5,completer,5,pos,"{'language': 'so', 'score': 0.9999969258589898}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4926}",0.4926,pos
7023,2020-08-18,Never found a interesting teacher than him.,5,completer,43,pos,"{'language': 'en', 'score': 0.9999971516625836}",en,"{'neg': 0.311, 'neu': 0.689, 'pos': 0.0, 'compound': -0.3089}",-0.3089,neg
7024,2020-08-18,Wonderful course! Nice Professor!,5,completer,33,pos,"{'language': 'en', 'score': 0.9999952132350695}",en,"{'neg': 0.0, 'neu': 0.22, 'pos': 0.78, 'compound': 0.7955}",0.7955,pos
7025,2020-08-18,It is a good chance for me to understand how python works and it relighted my enthusiasm for study after working for many years. ,5,completer,129,pos,"{'language': 'en', 'score': 0.9999976537029213}",en,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.7783}",0.7783,pos
7026,2020-08-18,"100% recommend this course. It's a great course to introduce you to python. Super easy to follow, the professor is great!",5,completer,121,pos,"{'language': 'en', 'score': 0.9999982758058006}",en,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.9571}",0.9571,pos
7027,2020-08-18,Good course for beginners,5,completer,25,pos,"{'language': 'en', 'score': 0.9999951383364405}",en,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,pos
7028,2020-08-18,very usefull and very well presented,5,completer,36,pos,"{'language': 'en', 'score': 0.9999966168801996}",en,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.3384}",0.3384,pos
7029,2020-08-18,Nice ,5,completer,5,pos,"{'language': 'ro', 'score': 0.9999946536686134}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
7030,2020-08-18,"The course is satisfying its name,,,,",5,completer,37,pos,"{'language': 'en', 'score': 0.9999959860524064}",en,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}",0.4588,pos
7031,2020-08-18,I liked the way the instructor teaching us. ,4,completer,44,pos,"{'language': 'en', 'score': 0.9999978890711934}",en,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,pos
7032,2020-08-18,"I really recommend this course, it's perfect for begginer, I can't wait for continue learning python",5,completer,100,pos,"{'language': 'en', 'score': 0.999998001205461}",en,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.7574}",0.7574,pos
7033,2020-08-18,Very good! Have learned very much and i'd like to thank Dr. Severance for this.,5,completer,79,pos,"{'language': 'en', 'score': 0.9999966768803953}",en,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.8169}",0.8169,pos
7034,2020-08-18,One of the best course to get started with python ( or programming in general),5,completer,78,pos,"{'language': 'en', 'score': 0.9999967685326533}",en,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}",0.6369,pos
7035,2020-08-18,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999972321856836}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
7036,2020-08-18,Nice course to get you started ...,5,completer,34,pos,"{'language': 'en', 'score': 0.9999971891188305}",en,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,pos
7037,2020-08-18,very good course and good teacher,5,completer,33,pos,"{'language': 'en', 'score': 0.9999941919619572}",en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.7496}",0.7496,pos
7038,2020-08-18,Very good start for Python beginners. Thank You for this course.,5,completer,64,pos,"{'language': 'en', 'score': 0.9999989611450903}",en,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.6901}",0.6901,pos
7039,2020-08-18,it is absoulutely fantastic course .Professor explained every topic clearly with examples.i am really happy by taking this course and i really thankful to the prof,5,completer,163,pos,"{'language': 'en', 'score': 0.9999972674839195}",en,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9359}",0.9359,pos
7040,2020-08-18,very usefull and easy to learn,5,completer,30,pos,"{'language': 'en', 'score': 0.9999958920372256}",en,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.4877}",0.4877,pos
7041,2020-08-18,"For a beginner this is the best for learning and get started with Python ..and  the instructor teach in attractive way ,you gonaa love it ",5,completer,138,pos,"{'language': 'en', 'score': 0.9999971921713113}",en,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9062}",0.9062,pos
7042,2020-08-18,super its really very useful,5,completer,28,pos,"{'language': 'en', 'score': 0.9999981396313711}",en,"{'neg': 0.0, 'neu': 0.289, 'pos': 0.711, 'compound': 0.8111}",0.8111,pos
7043,2020-08-18,"Easy to follow for a beginner. The assignments are quite helpful with moderate hardship; they allow you to practice writing a code, check the error and improve your code so that it can run.",5,completer,189,pos,"{'language': 'en', 'score': 0.999998915320979}",en,"{'neg': 0.12, 'neu': 0.622, 'pos': 0.258, 'compound': 0.6997}",0.6997,pos
7044,2020-08-18,This course was designed wery well for a beginner. I loved the way each and every concept was taught. Looking forward to the next one. Thank you.,5,completer,145,pos,"{'language': 'en', 'score': 0.9999981567981521}",en,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8176}",0.8176,pos
7045,2020-08-18,really helpful,5,completer,14,pos,"{'language': 'en', 'score': 0.9999946090350722}",en,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}",0.4754,pos
7046,2020-08-18,Vey helpful,5,completer,11,pos,"{'language': 'en', 'score': 0.9999952265931333}",en,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
7047,2020-08-18,"Proffessor were so great, thanks to him.",4,completer,40,pos,"{'language': 'en', 'score': 0.9999967685057288}",en,"{'neg': 0.0, 'neu': 0.373, 'pos': 0.627, 'compound': 0.8562}",0.8562,pos
7048,2020-08-18,Very good introduction to programming for anyone who wants to start but doesn't necessarily have a heavy computers educational background.,5,completer,138,pos,"{'language': 'en', 'score': 0.9999985288212081}",en,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2724}",0.2724,pos
7049,2020-08-18,its a really easy going course and the instructor is fantastic,5,completer,62,pos,"{'language': 'en', 'score': 0.9999975548994227}",en,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.7778}",0.7778,pos
7050,2020-08-18,The instructor was very good as he had put in so much effort to make the class seem interesting even though it's virtual ,5,completer,121,pos,"{'language': 'en', 'score': 0.9999977960760125}",en,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7089}",0.7089,pos
7051,2020-08-18,Am really so happy to clim this certificate i will continue this until the end thanks for every body who work in this course to make it perfect like this  ,5,completer,155,pos,"{'language': 'en', 'score': 0.9999979499726479}",en,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.9348}",0.9348,pos
7052,2020-08-18,It is excellent course,5,completer,22,pos,"{'language': 'fr', 'score': 0.857139303326793}",fr,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,pos
7053,2020-08-18,Great course and informative for beginning programmers.,5,completer,55,pos,"{'language': 'en', 'score': 0.9999966420328052}",en,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,pos
7054,2020-08-18,Too easy,4,completer,8,pos,"{'language': 'en', 'score': 0.8571432989427665}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
7055,2020-08-18,Really  Awesome Course i love it so much if there is presentation session and face to face session then it too cool and thank you to coursera and Dr. chunk,4,completer,155,pos,"{'language': 'en', 'score': 0.9999967028005026}",en,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.9281}",0.9281,pos
7056,2020-08-18,amazing review of how to get started with python. easy to understand. thank you v much!,5,completer,87,pos,"{'language': 'en', 'score': 0.9999995288608312}",en,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.8588}",0.8588,pos
7057,2020-08-18,very good,5,completer,9,pos,"{'language': 'af', 'score': 0.9999963533152768}",af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
7058,2020-08-18,It was nice learning here..Dr.Chuck is a great teacher explains very nicely ..Thank you,5,completer,87,pos,"{'language': 'en', 'score': 0.9999978273094445}",en,"{'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.8777}",0.8777,pos
7059,2020-08-18,very good for beginners,5,completer,23,pos,"{'language': 'no', 'score': 0.999996486797597}",no,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
7060,2020-08-18,"it is a very powerful course :)thank you, Coursera",5,completer,50,pos,"{'language': 'en', 'score': 0.99999453558328}",en,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.4754}",0.4754,pos
7061,2020-08-18,very good course for basic beginner and you can visit youtube on freecodecamp this course is available all the 5 courses are for free,5,completer,133,pos,"{'language': 'en', 'score': 0.9999966105835406}",en,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7574}",0.7574,pos
7062,2020-08-18,excellent,5,completer,9,pos,"{'language': 'ca', 'score': 0.8571403352702704}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
7063,2020-08-18,Loved it. Sir Charles is an excellent teacher.,5,completer,46,pos,"{'language': 'en', 'score': 0.9999969564874925}",en,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.8225}",0.8225,pos
7064,2020-08-18,good,4,completer,4,pos,"{'language': 'so', 'score': 0.9999988248226706}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
7065,2020-08-18,"It was a great experience to learn in this Coursera, and it is an excellent online platform to learn anything we want.",4,completer,118,pos,"{'language': 'en', 'score': 0.9999943214294303}",en,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8442}",0.8442,pos
7066,2020-08-18,nice,5,completer,4,pos,"{'language': 'pl', 'score': 0.9999957403951945}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
7067,2020-08-18,My institute syllabus does not include python. This course gave me an opportunity to learn this language in an easy and efficient way. It was indeed an interesting course. The professor explained in a very easy way and learning was fun.  ,5,completer,238,pos,"{'language': 'en', 'score': 0.9999979389112625}",en,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9468}",0.9468,pos
7068,2020-08-18,nice,5,completer,4,pos,"{'language': 'pl', 'score': 0.9999963320766326}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
7069,2020-08-18,"The python code grader is not good enough, in the final assignment, I made a mistake, comparing the input variable with a number, the result didn't show me the error message, instead it showed something (another result but not matching the correct one), which made it hard for me to debug. But, overall, this course is really great and helpful!!!!!! Highly recommend!!!!!",4,completer,371,pos,"{'language': 'en', 'score': 0.9999977919686669}",en,"{'neg': 0.1, 'neu': 0.776, 'pos': 0.123, 'compound': 0.6762}",0.6762,pos
7070,2020-08-17,A very good course for all people (Even who are new to programming world) to do from basics. Good work by Dr. chuck and Team,5,completer,124,pos,"{'language': 'en', 'score': 0.999997089072016}",en,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.7264}",0.7264,pos
7071,2020-08-17,easy to understand,5,completer,18,pos,"{'language': 'en', 'score': 0.9999964948292096}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
7072,2020-08-17,"Beginner friendly, very intriguing as well.",5,completer,43,pos,"{'language': 'en', 'score': 0.9999942085579637}",en,"{'neg': 0.0, 'neu': 0.418, 'pos': 0.582, 'compound': 0.6771}",0.6771,pos
7073,2020-08-17,It's a fun learning experience.,5,completer,31,pos,"{'language': 'en', 'score': 0.9999962538056792}",en,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106,pos
7074,2020-08-17,very good,5,completer,9,pos,"{'language': 'af', 'score': 0.9999977505024378}",af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
7075,2020-08-17,"Wonderful, each class I get, I feel more  excitement to get to the other one.",5,completer,77,pos,"{'language': 'en', 'score': 0.9999967733841011}",en,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.8016}",0.8016,pos
7076,2020-08-17,very good,5,completer,9,pos,"{'language': 'af', 'score': 0.999995282196862}",af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
7077,2020-08-17,"Loved it, great professor, fun lessons, incredible experience",5,completer,61,pos,"{'language': 'en', 'score': 0.9999953213855955}",en,"{'neg': 0.0, 'neu': 0.307, 'pos': 0.693, 'compound': 0.9062}",0.9062,pos
